Parameters:
EtaF;20580
BetaF;1.5
EtaR;100
BetaR;1.2
Initial N;10000
Delta t;0.1
T (seconds);25200
Number of experiments;1000

Time;FailureMean;FailureMean+Sqrt(Var);
;37,45;43,37;
;37,26;43,19;
;37,31;43,48;
;37,48;43,75;
;37,44;43,77;
;37,47;43,58;
;37,40;43,57;
;37,45;43,54;
;37,44;43,54;
;37,38;43,51;
;37,36;43,44;
;37,34;43,43;
;37,51;43,42;
;37,50;43,56;
;37,42;43,52;
;37,45;43,45;
;37,46;43,53;
;37,45;43,48;
;37,31;43,37;
;37,28;43,38;
;37,40;43,51;
;37,43;43,49;
;37,52;43,71;
;37,58;43,80;
;37,58;43,95;
;37,67;43,97;
;37,53;43,81;
;37,69;43,94;
;37,73;44,06;
;37,80;44,10;
;37,83;44,09;
;37,92;44,17;
;37,98;44,33;
;37,94;44,30;
;37,95;44,34;
;38,02;44,28;
;38,07;44,20;
;37,95;44,08;
;37,91;44,02;
;37,84;43,97;
;37,88;43,88;
;37,70;43,70;
;37,82;43,84;
;37,97;43,93;
;38,00;43,95;
;38,14;44,06;
;38,13;44,07;
;37,97;43,86;
;38,03;43,95;
;38,04;44,13;
;38,01;44,11;
;38,09;44,21;
;38,23;44,26;
;38,21;44,44;
;38,30;44,49;
;38,29;44,54;
;38,37;44,60;
;38,52;44,79;
;38,56;44,80;
;38,50;44,80;
;38,46;44,92;
;38,34;44,79;
;38,17;44,50;
;38,20;44,64;
;38,46;44,80;
;38,47;44,73;
;38,45;44,73;
;38,42;44,63;
;38,37;44,60;
;38,45;44,67;
;38,47;44,80;
;38,48;44,77;
;38,48;44,80;
;38,49;44,77;
;38,52;44,84;
;38,56;44,80;
;38,57;44,85;
;38,55;44,73;
;38,52;44,66;
;38,50;44,60;
;38,68;44,74;
;38,64;44,78;
;38,71;44,74;
;38,86;44,94;
;38,84;44,81;
;38,81;44,72;
;38,74;44,73;
;38,85;44,85;
;38,81;44,77;
;38,84;44,80;
;38,90;44,83;
;38,98;44,95;
;39,14;45,20;
;39,04;45,16;
;38,98;45,11;
;38,94;45,10;
;39,02;45,16;
;39,03;45,30;
;39,05;45,28;
;39,00;45,06;
;39,05;45,21;
;39,08;45,22;
;39,11;45,33;
;39,06;45,23;
;39,11;45,35;
;39,14;45,22;
;39,02;45,12;
;38,90;45,02;
;38,96;45,33;
;38,93;45,40;
;38,74;45,23;
;38,76;45,16;
;38,98;45,16;
;39,09;45,25;
;39,11;45,25;
;39,25;45,51;
;39,30;45,70;
;39,33;45,82;
;39,45;45,84;
;39,50;45,92;
;39,45;45,82;
;39,63;45,88;
;39,60;45,75;
;39,56;45,85;
;39,63;45,85;
;39,63;45,92;
;39,78;45,99;
;39,85;46,11;
;39,84;45,99;
;39,71;45,87;
;39,58;45,77;
;39,58;45,71;
;39,66;45,78;
;39,71;45,69;
;39,79;45,98;
;39,88;46,02;
;39,78;45,93;
;39,72;45,86;
;39,57;45,75;
;39,64;45,95;
;39,56;45,76;
;39,58;45,84;
;39,75;46,03;
;39,69;45,88;
;39,84;46,05;
;39,93;46,15;
;39,89;46,11;
;39,87;45,94;
;39,82;45,94;
;39,88;46,20;
;40,06;46,40;
;39,97;46,18;
;40,09;46,31;
;40,10;46,26;
;40,07;46,12;
;40,23;46,24;
;40,34;46,52;
;40,49;46,78;
;40,54;46,91;
;40,50;46,88;
;40,44;46,98;
;40,40;46,80;
;40,44;46,78;
;40,42;46,67;
;40,43;46,69;
;40,27;46,54;
;40,17;46,51;
;40,21;46,52;
;40,23;46,55;
;40,29;46,66;
;40,29;46,61;
;40,38;46,82;
;40,40;46,84;
;40,52;47,03;
;40,49;46,98;
2,50;40,32;46,75;
;40,38;46,78;
;40,22;46,52;
;40,32;46,66;
;40,35;46,70;
;40,54;46,82;
;40,44;46,76;
;40,39;46,73;
;40,40;46,74;
;40,48;46,89;
;40,37;46,89;
;40,45;47,01;
;40,46;46,90;
;40,51;46,89;
;40,75;47,06;
;40,73;47,00;
;40,76;47,00;
;40,70;47,02;
;40,79;47,20;
;40,77;47,05;
;40,75;47,04;
;40,74;47,21;
;40,72;47,16;
;40,78;47,06;
;40,83;47,11;
;40,66;47,02;
;40,61;47,04;
;40,52;47,04;
;40,60;47,16;
;40,58;47,05;
;40,62;46,97;
;40,66;47,11;
;40,66;46,97;
;40,70;47,02;
;40,84;47,16;
;40,94;47,22;
;40,75;47,20;
;40,73;47,07;
;40,87;47,23;
;40,89;47,36;
;40,78;47,16;
;40,80;47,29;
;40,75;47,24;
;40,71;47,28;
;40,73;47,31;
;40,85;47,41;
;41,06;47,58;
;40,95;47,56;
;41,16;47,64;
;41,22;47,52;
;41,09;47,67;
;41,07;47,48;
;41,04;47,62;
;41,23;47,72;
;41,34;47,84;
;41,50;47,97;
;41,32;47,81;
;41,25;47,74;
;41,16;47,58;
;41,24;47,54;
;41,42;47,87;
;41,28;47,67;
;41,19;47,69;
;41,09;47,45;
;41,07;47,48;
;40,98;47,28;
;40,96;47,39;
;40,90;47,22;
;41,08;47,27;
;41,11;47,43;
;41,20;47,63;
;41,15;47,53;
;41,28;47,64;
;41,15;47,53;
;41,39;47,82;
;41,42;48,01;
;41,54;48,03;
;41,61;48,09;
;41,56;48,07;
;41,46;47,96;
;41,53;48,04;
;41,48;48,02;
;41,47;47,98;
;41,53;48,02;
;41,41;47,87;
;41,64;48,10;
;41,69;48,02;
;41,74;47,93;
;41,83;47,99;
;41,87;48,14;
;41,91;48,25;
;41,75;48,02;
;41,73;47,99;
;41,62;47,86;
;41,61;47,87;
;41,64;47,99;
;41,47;47,84;
;41,52;47,93;
;41,45;47,92;
;41,50;47,86;
;41,45;47,82;
;41,46;47,79;
;41,48;47,96;
;41,52;47,93;
;41,56;48,06;
;41,68;48,00;
;41,68;48,10;
;41,85;48,25;
;41,98;48,53;
;42,05;48,57;
;41,98;48,48;
;41,88;48,36;
;42,07;48,55;
;42,01;48,46;
;42,08;48,35;
;41,97;48,21;
;42,08;48,43;
;42,00;48,23;
;41,78;47,89;
;41,81;48,11;
;41,68;47,84;
;41,58;47,84;
;41,59;47,95;
;41,71;48,13;
;41,68;48,12;
;41,67;48,14;
;41,72;48,13;
;41,72;48,24;
;41,66;48,14;
;41,69;48,26;
;41,62;47,95;
;41,57;47,90;
;41,49;47,88;
;41,49;47,95;
;41,46;47,72;
;41,64;47,74;
;41,69;47,76;
;41,73;47,90;
;41,81;47,91;
;41,77;48,04;
;41,85;48,17;
;42,05;48,36;
;42,00;48,42;
;41,98;48,35;
;41,92;48,31;
;42,09;48,57;
;42,01;48,30;
;42,12;48,65;
;41,98;48,53;
;42,07;48,73;
;42,14;48,76;
;42,16;48,93;
;42,25;48,88;
;42,18;48,86;
;42,01;48,73;
;42,03;48,73;
;42,18;48,92;
;42,34;48,92;
;42,27;48,73;
;42,43;49,07;
;42,45;49,15;
;42,37;49,04;
;42,46;49,13;
;42,46;48,98;
;42,39;48,92;
;42,34;48,91;
;42,37;48,94;
;42,48;48,98;
;42,63;49,19;
;42,74;49,28;
;42,64;49,19;
;42,66;49,16;
;42,60;49,00;
;42,48;48,83;
;42,70;49,08;
;42,77;49,22;
;42,88;49,46;
;42,71;49,38;
;42,75;49,41;
;42,80;49,44;
3,00;42,76;49,37;
;42,73;49,36;
;42,69;49,31;
;42,71;49,20;
;42,84;49,33;
;42,88;49,46;
;42,87;49,48;
;42,77;49,36;
;42,73;49,37;
;42,91;49,47;
;42,96;49,46;
;42,90;49,43;
;42,94;49,40;
;42,83;49,25;
;42,82;49,43;
;42,81;49,48;
;42,86;49,46;
;42,94;49,65;
;42,91;49,55;
;42,89;49,41;
;42,92;49,36;
;42,91;49,44;
;43,11;49,69;
;43,09;49,60;
;43,02;49,33;
;43,04;49,38;
;43,00;49,22;
;43,10;49,38;
;43,06;49,48;
;43,02;49,33;
;43,05;49,31;
;43,27;49,39;
;43,22;49,41;
;43,20;49,54;
;43,17;49,59;
;43,17;49,56;
;43,25;49,68;
;43,20;49,75;
;43,36;49,98;
;43,46;50,06;
;43,25;49,76;
;43,08;49,66;
;43,02;49,62;
;43,08;49,77;
;42,96;49,57;
;42,81;49,33;
;42,82;49,34;
;42,85;49,40;
;42,92;49,41;
;43,07;49,61;
;43,06;49,56;
;43,12;49,49;
;43,02;49,47;
;42,96;49,60;
;42,85;49,46;
;42,87;49,40;
;43,09;49,59;
;43,04;49,65;
;43,12;49,58;
;43,17;49,50;
;43,20;49,60;
;43,43;49,94;
;43,40;50,02;
;43,63;50,30;
;43,47;50,18;
;43,50;50,18;
;43,52;50,18;
;43,50;50,24;
;43,55;50,12;
;43,58;50,15;
;43,50;50,14;
;43,58;50,32;
;43,48;50,21;
;43,49;50,00;
;43,34;49,75;
;43,37;49,83;
;43,40;49,92;
;43,33;49,91;
;43,24;49,81;
;43,37;49,87;
;43,43;49,90;
;43,36;49,90;
;43,42;49,84;
;43,49;50,01;
;43,47;49,95;
;43,56;50,06;
;43,70;50,27;
;44,00;50,54;
;43,98;50,59;
;43,84;50,50;
;43,85;50,45;
;43,78;50,38;
;43,68;50,44;
;43,75;50,57;
;43,80;50,62;
;43,72;50,44;
;43,70;50,46;
;43,70;50,50;
;43,71;50,44;
;43,66;50,27;
;43,86;50,50;
;43,87;50,60;
;43,92;50,65;
;44,02;50,67;
;44,10;50,83;
;44,12;50,85;
;44,13;50,75;
;43,98;50,68;
;43,93;50,62;
;43,93;50,68;
;43,87;50,79;
;43,92;50,89;
;43,84;50,83;
;43,81;50,84;
;43,75;50,85;
;43,86;50,75;
;43,89;50,82;
;43,93;50,79;
;43,92;50,77;
;44,00;50,88;
;43,87;50,67;
;44,04;50,70;
;44,15;50,83;
;44,29;51,06;
;44,13;50,75;
;43,98;50,56;
;44,05;50,81;
;44,20;50,95;
;44,31;51,07;
;44,49;51,06;
;44,59;51,29;
;44,49;51,13;
;44,64;51,16;
;44,80;51,34;
;44,67;51,26;
;44,80;51,46;
;44,73;51,31;
;44,62;51,16;
;44,71;51,16;
;44,66;51,10;
;44,56;51,01;
;44,64;51,24;
;44,61;51,23;
;44,72;51,33;
;44,68;51,36;
;44,62;51,31;
;44,53;51,06;
;44,48;50,92;
;44,48;50,98;
;44,33;50,77;
;44,25;50,79;
;44,31;50,83;
;44,31;50,82;
;44,24;50,82;
;44,26;50,78;
;44,34;50,84;
;44,32;50,72;
;44,46;50,86;
;44,50;51,01;
;44,61;51,01;
;44,63;50,94;
;44,69;51,07;
;44,76;51,02;
;44,65;50,97;
;44,67;50,96;
;44,71;51,20;
;44,84;51,56;
;44,86;51,55;
;44,85;51,46;
;44,92;51,47;
;44,82;51,39;
;44,78;51,40;
;44,71;51,36;
;44,67;51,36;
;44,88;51,66;
;44,87;51,62;
;44,83;51,56;
;44,83;51,53;
;44,82;51,52;
;44,69;51,66;
3,50;44,72;51,71;
;44,61;51,53;
;44,75;51,63;
;44,83;51,61;
;44,83;51,42;
;44,75;51,28;
;44,64;51,17;
;44,61;51,08;
;44,59;51,11;
;44,61;51,16;
;44,55;50,98;
;44,81;51,31;
;44,84;51,32;
;44,98;51,54;
;44,93;51,59;
;44,86;51,43;
;44,88;51,46;
;44,97;51,63;
;44,82;51,28;
;44,77;51,13;
;44,88;51,29;
;45,01;51,48;
;45,00;51,47;
;45,01;51,64;
;44,88;51,57;
;45,02;51,83;
;44,90;51,73;
;44,85;51,66;
;44,98;51,76;
;44,98;51,84;
;44,96;51,67;
;45,01;51,59;
;45,04;51,64;
;45,17;51,78;
;45,12;51,79;
;45,19;52,00;
;45,28;51,93;
;45,26;52,03;
;45,24;51,86;
;45,18;51,79;
;45,31;51,96;
;45,38;52,01;
;45,32;52,08;
;45,31;52,09;
;45,09;51,96;
;45,07;51,92;
;44,99;51,73;
;45,01;51,75;
;44,96;51,72;
;44,94;51,67;
;44,88;51,60;
;44,81;51,53;
;44,94;51,53;
;45,02;51,62;
;45,21;51,88;
;45,29;51,97;
;45,18;51,73;
;45,03;51,65;
;44,99;51,60;
;44,94;51,56;
;44,93;51,63;
;44,88;51,47;
;44,96;51,59;
;44,99;51,72;
;45,08;51,75;
;45,24;51,97;
;45,16;51,92;
;45,24;52,01;
;45,24;51,96;
;45,40;52,05;
;45,52;52,13;
;45,53;52,27;
;45,37;52,11;
;45,30;51,90;
;45,36;52,03;
;45,45;52,12;
;45,58;52,22;
;45,75;52,40;
;45,64;52,28;
;45,73;52,37;
;45,81;52,28;
;45,74;52,29;
;45,71;52,38;
;45,73;52,45;
;45,87;52,50;
