Parameters:
Lambda_f;0.0039
Beta_f;0.78
Initial N;10000
Delta t;0.001
T (time steps);150
Number of experiments;1000
Nu;1

Time;FailureMean;FailureMean+Sqrt(Var);
;10,90;14,52;
;10,93;14,39;
;10,90;14,44;
;11,06;14,38;
;11,15;14,58;
;11,14;14,45;
;10,86;14,18;
31,00;10,78;14,07;
;10,70;13,97;
;10,46;13,61;
;10,38;13,45;
;10,22;13,43;
;10,27;13,54;
;10,08;13,15;
;9,99;13,13;
;10,27;13,38;
;10,30;13,44;
;10,42;13,57;
;10,30;13,28;
;10,24;13,33;
;10,26;13,31;
;10,34;13,63;
;10,26;13,59;
;10,22;13,17;
;10,25;13,32;
31,50;10,20;13,26;
;10,14;13,15;
;10,18;13,10;
;10,34;13,33;
;10,37;13,36;
;10,42;13,59;
;10,54;13,81;
;10,79;13,89;
;10,67;13,60;
;10,83;13,95;
;10,72;14,03;
;10,91;14,17;
;10,93;14,22;
;10,90;14,31;
;10,78;14,15;
;10,60;14,09;
;10,74;14,23;
;10,75;14,06;
32,00;10,62;13,80;
;10,68;13,96;
;10,62;13,92;
;10,63;13,90;
;10,67;13,80;
;10,66;13,79;
;10,54;13,66;
;10,44;13,50;
;10,62;13,72;
;10,82;14,02;
;10,80;14,02;
;10,80;14,04;
;11,03;14,56;
;11,10;14,46;
;11,11;14,25;
;10,96;14,10;
;10,96;14,17;
;11,00;14,15;
32,50;11,02;14,47;
;10,97;14,43;
;10,70;14,11;
;10,75;14,04;
;10,70;14,00;
;10,46;13,77;
;10,57;13,91;
;10,74;14,01;
;10,76;14,04;
;10,72;13,92;
;10,74;14,00;
;10,75;13,83;
;10,66;13,84;
;10,55;13,87;
;10,50;13,87;
;10,53;13,99;
;10,47;13,69;
;10,65;13,91;
33,00;10,59;13,80;
;10,54;13,70;
;10,39;13,68;
;10,23;13,28;
;10,08;13,13;
;10,06;12,87;
;10,02;12,94;
;10,23;13,18;
;10,19;13,16;
;10,20;13,39;
;10,25;13,43;
;10,38;13,47;
;10,42;13,52;
;10,43;13,47;
;10,42;13,67;
;10,49;13,69;
;10,40;13,74;
;10,58;13,96;
33,50;10,60;13,92;
;10,62;13,73;
;10,58;13,95;
;10,63;13,88;
;10,59;13,85;
;10,75;14,01;
;10,80;14,01;
;10,65;13,85;
;10,50;13,83;
;10,60;13,99;
;10,36;13,84;
;10,37;13,49;
;10,19;13,13;
;10,11;13,29;
;10,10;13,06;
;10,11;13,15;
;10,30;13,49;
;10,48;13,93;
34,00;10,69;14,20;
;10,66;13,88;
;10,50;13,80;
;10,64;13,89;
;10,71;13,98;
;10,65;13,92;
;10,57;13,68;
;10,58;13,57;
;10,43;13,70;
;10,32;13,60;
;10,46;13,84;
;10,39;13,83;
;10,37;13,76;
;10,42;13,78;
;10,46;13,85;
;10,59;13,77;
;10,47;13,65;
;10,43;13,64;
34,50;10,38;13,33;
;10,16;13,02;
;10,26;12,98;
;10,33;13,08;
;10,50;13,47;
;10,44;13,35;
;10,33;13,24;
;10,62;13,58;
;10,80;13,91;
;10,61;13,54;
;10,74;13,88;
;10,74;13,86;
;10,78;13,87;
;10,83;13,98;
;10,93;14,28;
;10,80;14,08;
;10,80;14,12;
;10,62;13,51;
35,00;10,70;13,56;
;10,53;13,28;
;10,56;13,37;
;10,40;13,23;
;10,22;13,17;
;10,25;13,10;
;10,20;13,05;
;10,31;13,10;
;10,33;13,39;
;10,13;13,20;
;10,10;13,18;
;10,32;13,51;
;10,18;13,46;
;10,25;13,48;
;10,34;13,57;
;10,42;13,36;
;10,51;13,49;
;10,52;13,53;
35,50;10,62;13,55;
;10,60;13,55;
;10,50;13,32;
;10,40;13,38;
;10,50;13,60;
;10,37;13,42;
;10,30;13,27;
;10,22;13,35;
;10,30;13,37;
;10,42;13,49;
;10,29;13,40;
;10,06;13,41;
;10,02;13,22;
;10,02;13,32;
;10,07;13,25;
;10,13;13,60;
;10,04;13,37;
;10,08;13,60;
36,00;9,86;13,43;
;10,22;13,93;
;10,30;13,69;
;10,37;13,67;
;10,38;13,47;
;10,43;13,57;
;10,38;13,41;
;10,55;13,77;
;10,54;13,88;
;10,63;14,12;
;10,54;13,86;
;10,60;13,85;
;10,56;13,96;
;10,65;13,92;
;10,61;13,70;
;10,71;13,70;
;10,70;13,71;
;10,65;13,72;
36,50;10,62;13,71;
;10,65;13,78;
;10,57;13,77;
;10,28;13,62;
;10,30;13,58;
;10,29;13,63;
;10,36;13,57;
;10,34;13,84;
;10,32;13,87;
;10,30;13,92;
;10,22;13,80;
;10,07;13,76;
;10,11;13,58;
;10,06;13,37;
;10,22;13,45;
;10,11;13,16;
;10,29;13,25;
;10,15;13,20;
;10,25;13,16;
;10,25;13,04;
;10,21;12,95;
;10,20;12,90;
;10,18;12,93;
;10,11;12,89;
;10,04;12,88;
;9,98;12,92;
;9,91;12,81;
