Parameters:
mu_f;9.03
sigma_f;0.55
mu_r;4.16
sigma_r;0.7
Initial N;10000
Delta t;0.1
T (seconds);25200
Number of experiments;100

Time;FailureMean;FailureMean+Sqrt(Var);
;60,48;67,60;
;60,68;67,94;
;61,19;68,64;
;61,60;68,46;
;62,12;69,22;
;62,89;69,58;
;62,40;69,43;
;63,14;70,01;
;63,82;71,08;
;64,09;71,33;
;64,44;72,15;
;65,16;73,12;
;64,78;72,40;
;65,39;72,98;
;66,07;73,80;
;66,58;74,63;
;66,45;73,89;
;66,23;73,56;
;66,28;74,17;
;66,12;74,10;
;66,10;74,08;
;66,16;74,49;
;66,48;75,17;
;67,36;76,12;
;67,95;76,56;
;67,69;76,01;
;68,17;77,05;
;67,77;76,28;
;68,46;77,32;
;68,17;76,71;
;68,47;77,34;
;67,95;76,53;
;67,97;76,20;
;68,15;76,31;
;67,80;76,01;
;68,22;76,47;
;68,95;77,41;
;69,53;77,75;
;70,08;79,19;
;70,55;79,66;
;70,80;79,61;
;70,84;79,72;
;70,55;79,13;
;70,54;79,16;
;69,47;77,76;
;68,90;77,24;
;68,76;76,71;
;68,83;77,20;
;68,72;77,73;
;68,78;77,64;
;69,32;78,20;
;69,08;78,20;
;69,36;78,34;
;70,01;79,73;
;70,70;80,69;
;71,32;80,84;
;71,29;80,23;
;71,12;79,82;
;72,02;80,85;
;72,48;81,55;
;72,85;82,76;
;72,93;82,48;
;73,97;83,82;
;74,43;83,57;
;74,61;83,76;
;74,42;84,37;
;74,29;84,52;
;74,46;83,99;
;74,82;83,94;
;74,35;83,24;
;74,69;83,29;
;74,61;83,14;
;74,98;83,53;
;75,52;84,11;
;76,00;84,33;
;75,58;83,99;
;75,56;84,34;
;75,56;84,05;
;76,24;85,52;
;76,43;85,77;
;76,81;85,74;
;76,45;85,38;
;76,25;85,26;
;76,52;85,58;
;76,58;86,18;
;76,55;86,70;
;76,64;86,29;
;77,13;85,95;
;77,33;85,70;
;76,74;85,01;
;76,80;85,17;
;77,18;85,55;
;77,46;85,51;
;77,32;86,34;
;77,38;86,52;
;77,14;86,31;
;77,46;86,66;
;78,16;87,91;
;77,77;86,76;
;77,80;86,48;
;77,64;87,07;
;78,17;86,84;
;78,56;87,09;
;78,35;86,85;
;78,03;86,88;
;78,50;87,51;
;79,00;87,29;
;78,81;87,24;
;78,42;86,75;
;79,08;87,03;
;79,99;87,89;
;80,37;87,71;
;79,85;87,07;
;80,24;87,73;
;79,91;88,47;
;79,62;88,56;
;79,14;88,24;
;78,44;87,65;
;78,32;87,18;
;78,42;86,60;
;79,09;86,89;
;79,58;88,60;
;79,94;89,57;
;80,38;89,69;
;80,90;89,47;
;81,70;90,44;
;82,14;91,16;
;82,64;91,82;
;82,88;91,81;
1,50;82,89;91,96;
;83,13;91,53;
;83,08;91,86;
;83,20;91,43;
;83,25;91,43;
;82,89;91,21;
;82,79;90,97;
;83,72;92,48;
;83,63;92,24;
;83,74;92,45;
;83,52;91,97;
;83,08;91,59;
;83,20;92,09;
;83,45;91,67;
;82,87;91,19;
;82,96;92,28;
;83,06;92,76;
;82,90;92,30;
;83,18;93,07;
;83,83;93,83;
;84,27;94,63;
;83,63;93,96;
;84,56;93,80;
;83,79;92,72;
;83,81;93,34;
;84,15;94,28;
;84,64;94,09;
;85,09;94,67;
;84,79;93,73;
;84,29;93,06;
;84,05;92,95;
;83,69;92,36;
;83,42;91,83;
;83,70;92,43;
;83,30;92,38;
;84,04;92,83;
;83,59;92,56;
;83,25;91,84;
;83,48;93,05;
;83,10;92,49;
;83,01;92,80;
;83,15;92,28;
;82,92;92,06;
;84,09;93,73;
;84,20;93,49;
;83,97;93,37;
;84,37;93,20;
;84,74;93,56;
;84,67;93,91;
;84,17;92,99;
;84,71;92,80;
;84,73;92,85;
;83,87;92,62;
;84,32;92,30;
;84,25;92,63;
;84,16;92,47;
;84,48;93,36;
;83,93;92,49;
;84,01;91,98;
;84,25;92,59;
;84,54;92,57;
;84,59;92,86;
;84,16;92,47;
;84,43;93,94;
;84,40;92,92;
;85,08;93,41;
;85,74;94,01;
;86,33;94,99;
;86,49;95,64;
;85,82;95,04;
;85,82;95,02;
;85,72;94,91;
;85,33;94,45;
;85,65;95,01;
;85,78;95,12;
;86,40;96,23;
;86,55;96,06;
;86,23;95,04;
;86,64;95,59;
;87,10;96,45;
;86,72;96,08;
;86,85;96,13;
;86,82;96,51;
;86,46;95,94;
;85,87;96,09;
;86,22;96,11;
;86,13;95,83;
;86,21;96,16;
;86,04;96,16;
;86,29;96,42;
;86,39;95,75;
;87,00;95,96;
;87,23;95,95;
;87,84;96,14;
;88,15;96,46;
;88,70;97,14;
;89,45;98,79;
;88,78;98,80;
;88,72;98,72;
;88,77;99,20;
;88,16;98,24;
;87,55;97,00;
;86,54;96,17;
;86,57;96,01;
;85,99;95,05;
;85,57;94,42;
;86,30;94,90;
;86,12;95,27;
;85,72;95,43;
;86,56;97,08;
;86,31;96,26;
;86,38;96,09;
;85,75;95,44;
;86,36;95,57;
;86,17;94,28;
;87,15;95,14;
;86,78;94,80;
;86,77;94,79;
;86,66;95,17;
;86,83;95,78;
;86,96;96,72;
;88,16;98,32;
;87,62;97,45;
;87,60;97,10;
;86,86;95,88;
;86,52;95,27;
;87,25;96,27;
;86,95;95,34;
;86,35;94,94;
;87,26;96,41;
;87,14;96,58;
;87,18;96,41;
;86,95;95,69;
;87,84;96,75;
;87,57;96,15;
;87,65;96,13;
;87,51;96,70;
;87,01;96,74;
;86,99;96,53;
;85,98;94,96;
;85,73;95,40;
;85,64;95,83;
;85,88;95,92;
;86,85;96,10;
;86,21;95,33;
;86,58;95,15;
;87,14;95,42;
;88,18;97,02;
;88,23;97,75;
;88,37;98,20;
;87,41;97,42;
;87,38;96,94;
;87,24;96,96;
;87,37;95,84;
