Parameters:
Lambda_f;1
Beta_f;5
Initial N;10000
Delta t;0.001
T (time steps);150
Number of experiments;100
Nu;1

Time;FailureMean;FailureMean+Sqrt(Var);
;3918,08;3941,52;
;3920,22;3943,70;
;3922,16;3945,79;
;3924,32;3948,01;
;3926,23;3950,08;
;3928,03;3951,96;
14,00;3930,10;3954,16;
;3932,19;3956,29;
;3934,05;3958,15;
;3936,11;3960,24;
;3938,03;3962,33;
;3939,64;3963,97;
;3941,44;3965,47;
;3943,43;3967,42;
;3945,42;3969,49;
;3947,37;3971,46;
;3949,35;3973,25;
;3951,14;3974,98;
;3953,24;3976,73;
;3955,04;3978,39;
;3957,02;3980,39;
;3959,10;3982,43;
;3960,93;3984,34;
;3962,70;3986,24;
14,50;3964,43;3987,94;
;3966,33;3989,84;
;3968,11;3991,77;
;3970,08;3993,99;
;3971,91;3995,82;
;3973,83;3997,71;
;3975,82;3999,59;
;3977,73;4001,25;
;3979,41;4002,96;
;3981,15;4004,51;
;3982,91;4006,24;
;3984,45;4007,62;
;3986,10;4009,36;
;3987,94;4011,22;
;3989,83;4013,08;
;3991,78;4014,91;
;3993,62;4016,75;
;3995,57;4018,98;
15,00;3997,57;4020,97;
;3999,57;4022,73;
;4001,32;4024,27;
;4003,04;4025,97;
;4004,87;4027,75;
;4006,81;4029,66;
;4008,60;4031,33;
;4010,36;4033,10;
;4011,92;4034,81;
;4014,04;4036,83;
;4015,73;4038,48;
;4017,47;4040,05;
;4019,45;4042,39;
;4021,15;4044,25;
;4022,94;4046,24;
;4024,65;4047,75;
;4026,60;4049,66;
;4028,44;4051,57;
15,50;4030,18;4053,32;
;4032,11;4055,25;
;4034,21;4057,35;
;4036,03;4059,19;
;4037,67;4060,80;
;4039,61;4062,67;
;4041,37;4064,34;
;4043,17;4066,07;
;4045,01;4068,03;
;4046,92;4069,76;
;4048,59;4071,36;
;4050,38;4073,11;
;4052,33;4075,03;
;4054,17;4077,06;
;4055,83;4078,70;
;4057,60;4080,57;
;4059,46;4082,44;
;4061,11;4084,21;
16,00;4062,85;4085,75;
;4064,69;4087,49;
;4066,40;4088,89;
;4068,29;4090,79;
;4069,86;4092,39;
;4071,57;4094,24;
;4073,46;4096,10;
;4075,12;4097,71;
;4076,71;4099,38;
;4078,32;4101,10;
;4080,00;4102,71;
;4081,59;4104,42;
;4083,14;4106,10;
;4084,59;4107,64;
;4086,17;4109,34;
;4087,73;4110,89;
;4089,45;4112,54;
;4091,39;4114,37;
16,50;4092,95;4115,81;
;4094,56;4117,06;
;4096,05;4118,51;
;4097,89;4120,16;
;4099,65;4122,07;
;4101,28;4123,50;
;4103,17;4125,48;
;4104,65;4126,65;
;4106,07;4128,22;
;4107,60;4129,61;
;4109,25;4131,29;
;4110,93;4133,16;
;4112,40;4134,94;
;4114,01;4136,57;
;4115,73;4138,11;
;4117,43;4139,76;
;4119,22;4141,47;
;4120,80;4142,97;
17,00;4122,31;4144,52;
;4123,98;4146,23;
;4125,75;4147,89;
;4127,33;4149,54;
;4128,58;4150,67;
;4129,99;4151,91;
;4131,44;4153,43;
;4132,84;4154,78;
;4134,31;4156,43;
;4136,01;4157,96;
;4137,81;4159,66;
;4139,32;4161,00;
;4140,98;4162,52;
;4142,64;4164,17;
;4144,08;4165,62;
;4145,80;4167,02;
;4147,25;4168,52;
;4148,68;4169,99;
17,50;4150,12;4171,53;
;4151,48;4172,86;
;4152,92;4174,38;
;4154,50;4175,99;
;4156,09;4177,55;
;4157,70;4178,92;
;4159,42;4180,74;
;4160,88;4182,34;
;4162,24;4183,46;
;4164,00;4185,10;
;4165,62;4186,58;
;4167,21;4188,05;
;4168,58;4189,48;
;4170,12;4191,05;
;4171,57;4192,59;
;4173,30;4194,25;
;4174,91;4195,81;
;4176,24;4197,15;
18,00;4177,88;4198,67;
;4179,42;4200,53;
;4180,77;4201,79;
;4182,15;4203,34;
;4183,87;4205,07;
;4185,51;4206,72;
;4187,01;4208,36;
